item_id,vendor_name,title,description,price_cents,calories,calories_confidence,calories_source,model_pred_calories,annotated_calories,accept,notes
3264c85c-224,swad gomantak,Chicken Soup,,180,199.4532884713104,0.7,model_regressor,199.4532884713104,,,
3264c85c-225,swad gomantak,Prawns Soup,,280,231.9229926582528,0.7,model_regressor,231.9229926582528,,,
3264c85c-226,swad gomantak,Chicken Clear Soup,,140,199.4532884713104,0.7,model_regressor,199.4532884713104,,,
3264c85c-227,swad gomantak,Potato Bhaji,,120,231.9229926582528,0.7,model_regressor,231.9229926582528,,,
3264c85c-228,swad gomantak,Veg Soup,,140,241.4495071229792,0.7,model_regressor,241.4495071229792,,,
3264c85c-229,swad gomantak,Mutton Soup,,190,231.9229926582528,0.7,model_regressor,231.9229926582528,,,
3264c85c-230,swad gomantak,Mutton Clear Soup,,180,231.9229926582528,0.7,model_regressor,231.9229926582528,,,
3264c85c-231,swad gomantak,Chicken Tawa Fry,,330,199.4532884713104,0.7,model_regressor,199.4532884713104,,,
3264c85c-232,swad gomantak,Chicken Oil Fry [8 Pieces],,300,214.7641847063396,0.7,model_regressor,214.7641847063396,,,
3264c85c-233,swad gomantak,Rice Bhakri,,49,208.6301268408624,0.7,model_regressor,208.6301268408624,,,
3264c85c-234,swad gomantak,Chapati,,29,291.0084834805142,0.7,model_regressor,291.0084834805142,,,
3264c85c-235,swad gomantak,Vada [2 Pieces],,70,236.8813954790629,0.7,model_regressor,236.8813954790629,,,
ac4ec427-236,shree krishna veg es,Kaju Paneer Masala,,360,208.59596809128143,0.7,model_regressor,208.59596809128143,,,
ac4ec427-237,shree krishna veg es,Paneer Tikka Masala,,360,199.45859524420644,0.7,model_regressor,199.45859524420644,,,
ac4ec427-238,shree krishna veg es,Palak Paneer,,330,233.9851659676474,0.7,model_regressor,233.9851659676474,,,
ac4ec427-239,shree krishna veg es,Paneer Tawa Masala..,,360,208.59596809128143,0.7,model_regressor,208.59596809128143,,,
ac4ec427-240,shree krishna veg es,Kofta Zaikedar,,360,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-241,shree krishna veg es,Nargis Kofta Curry.,,340,191.11333107459507,0.7,model_regressor,191.11333107459507,,,
ac4ec427-242,shree krishna veg es,Paneer Rajwadi,,360,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-243,shree krishna veg es,Paneer Lazeez.,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-244,shree krishna veg es,Maharaja Veg,,330,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-245,shree krishna veg es,Paneer Butter Masala..,,360,225.627139237863,0.7,model_regressor,225.627139237863,,,
ac4ec427-246,shree krishna veg es,Paneer Bhurji,,360,223.10196694412377,0.7,model_regressor,223.10196694412377,,,
ac4ec427-247,shree krishna veg es,Subz Maratha,,360,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-248,shree krishna veg es,Paneer Amritsari,,360,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-249,shree krishna veg es,Subz Patiala,,360,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-250,shree krishna veg es,Krishna Special Veg Curry,,370,196.84569396000643,0.7,model_regressor,196.84569396000643,,,
ac4ec427-251,shree krishna veg es,Paneer Musallam,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-252,shree krishna veg es,Paneer Kolhapuri,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-253,shree krishna veg es,Paneer Golati,,360,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-254,shree krishna veg es,Paneer Chatpata..,,360,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-255,shree krishna veg es,Subz Bhuna,,350,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-256,shree krishna veg es,Subz Diwani Handi,,340,194.56416136607763,0.7,model_regressor,194.56416136607763,,,
ac4ec427-257,shree krishna veg es,Kaju Tawa Paneer,,360,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-258,shree krishna veg es,Mirch Paneer,,360,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-259,shree krishna veg es,Malai Kofta Curry,,340,191.11333107459507,0.7,model_regressor,191.11333107459507,,,
ac4ec427-260,shree krishna veg es,Chole Bhatura,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-261,shree krishna veg es,Paneer Kofta,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-262,shree krishna veg es,Subz Jalfrezi,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-263,shree krishna veg es,Subz Kolhapuri.,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-264,shree krishna veg es,Methi Mutter Malai,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-265,shree krishna veg es,Paneer Do Pyaza,,320,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-266,shree krishna veg es,Sam Savera,,340,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-267,shree krishna veg es,Subz Peshawari,,340,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-268,shree krishna veg es,Dum Alu Kashmiri,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-269,shree krishna veg es,Subz Chilly Milly,,320,189.43571200709312,0.7,model_regressor,189.43571200709312,,,
ac4ec427-270,shree krishna veg es,Mashroom Baby,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-271,shree krishna veg es,Navaratna Kurma,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-272,shree krishna veg es,Mushroom Tawa Masala :,,300,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-273,shree krishna veg es,Corn Masala,,330,161.8425236690598,0.7,model_regressor,161.8425236690598,,,
ac4ec427-274,shree krishna veg es,Cheese Peas Curry,,320,191.11333107459507,0.7,model_regressor,191.11333107459507,,,
ac4ec427-275,shree krishna veg es,Mushroom Masala,,290,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-276,shree krishna veg es,Chana Masala,,280,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-277,shree krishna veg es,Plain Palak,,300,199.71412275785613,0.7,model_regressor,199.71412275785613,,,
ac4ec427-278,shree krishna veg es,Lasuni Methi,,300,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-279,shree krishna veg es,Green Peas Masala....,,280,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-280,shree krishna veg es,Alu Jeera,,270,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-281,shree krishna veg es,Alu Muttar,,260,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-282,shree krishna veg es,Alu Gobi,,260,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-283,shree krishna veg es,Alu Methi,,260,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-284,shree krishna veg es,Alu Palak,,260,199.71412275785613,0.7,model_regressor,199.71412275785613,,,
ac4ec427-285,shree krishna veg es,Hyderabadi Biryani,,330,186.36388550844148,0.7,model_regressor,186.36388550844148,,,
ac4ec427-286,shree krishna veg es,Veg Biryani,,330,196.44814196645152,0.7,model_regressor,196.44814196645152,,,
ac4ec427-287,shree krishna veg es,Dal Khichadi,,290,172.74079288325603,0.7,model_regressor,172.74079288325603,,,
ac4ec427-288,shree krishna veg es,Palak Khichadi,,270,199.71412275785613,0.7,model_regressor,199.71412275785613,,,
ac4ec427-289,shree krishna veg es,Khichadi Kadhi,,310,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-290,shree krishna veg es,Peas Pulao,,260,190.0019698106006,0.7,model_regressor,190.0019698106006,,,
ac4ec427-291,shree krishna veg es,Dum Biryani,,340,186.36388550844148,0.7,model_regressor,186.36388550844148,,,
ac4ec427-292,shree krishna veg es,Paneer Tikka Biryani.,,330,203.6810337909876,0.7,model_regressor,203.6810337909876,,,
ac4ec427-293,shree krishna veg es,Paneer Pulao,,315,216.4036885085557,0.7,model_regressor,216.4036885085557,,,
ac4ec427-294,shree krishna veg es,Kashmiri Pulao,,305,190.0019698106006,0.7,model_regressor,190.0019698106006,,,
ac4ec427-295,shree krishna veg es,Cheese Pulao.,,315,190.0019698106006,0.7,model_regressor,190.0019698106006,,,
ac4ec427-296,shree krishna veg es,Dahi Khichadi,,310,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-297,shree krishna veg es,Subz Pulao,,280,190.0019698106006,0.7,model_regressor,190.0019698106006,,,
ac4ec427-298,shree krishna veg es,Jeera Rice,,190,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-299,shree krishna veg es,Curd Rice,,240,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-300,shree krishna veg es,Steam Rice,,170,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-301,shree krishna veg es,Veg Item. Vegetable Manchurian,,310,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-302,shree krishna veg es,Chilli Paneer,,330,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-303,shree krishna veg es,Spring Rolls,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-304,shree krishna veg es,Paneer Satay,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-305,shree krishna veg es,Crispy Paneer.,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-306,shree krishna veg es,Kungpao Paneer,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-307,shree krishna veg es,Crispy Vegetables,,340,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-308,shree krishna veg es,Honey Corn Chilli Paneer.,,350,194.540866445342,0.7,model_regressor,194.540866445342,,,
ac4ec427-309,shree krishna veg es,Shanghai Paneer.,,350,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-310,shree krishna veg es,Noodle Crispy Paneer,,330,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-311,shree krishna veg es,Vegetable Lollipop,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-312,shree krishna veg es,Shezwan Tikka Paneer.,,340,207.66293638986184,0.7,model_regressor,207.66293638986184,,,
ac4ec427-313,shree krishna veg es,Paneer Hot Pan,,340,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-314,shree krishna veg es,Black Pepper Paneer.,,330,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-315,shree krishna veg es,Baby Corn Golden Fried,,320,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-316,shree krishna veg es,Plain Pav Bhaji,,195,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-317,shree krishna veg es,Butter Pav,,70,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-318,shree krishna veg es,Tawa Pulav,,290,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-319,shree krishna veg es,Paneer Pav Bhaji,,215,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-320,shree krishna veg es,Paneer Tawa Pulav,,320,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-321,shree krishna veg es,Jain Pav Bhaji,,230,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-322,shree krishna veg es,Cheese Tawa Pulav,,320,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-323,shree krishna veg es,Masala Pav,,170,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-324,shree krishna veg es,Cheese Pav Bhaji,,215,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-325,shree krishna veg es,Only Bhaji,,150,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-326,shree krishna veg es,Khada Pav Bhaji,,220,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-327,shree krishna veg es,Khada Bhaji,,180,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-328,shree krishna veg es,Jain Paneer Kofta,,370,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-329,shree krishna veg es,Jain Paneer Masala,,360,208.59596809128143,0.7,model_regressor,208.59596809128143,,,
ac4ec427-330,shree krishna veg es,Jain Kaju Masala,,360,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-331,shree krishna veg es,Jain Kaju Curry,,360,191.11333107459507,0.7,model_regressor,191.11333107459507,,,
ac4ec427-332,shree krishna veg es,Jain Paneer Pulao,,330,216.4036885085557,0.7,model_regressor,216.4036885085557,,,
ac4ec427-333,shree krishna veg es,Jain Palak Paneer,,330,233.9851659676474,0.7,model_regressor,233.9851659676474,,,
ac4ec427-334,shree krishna veg es,Jain Green Peas Pulao,,280,190.0019698106006,0.7,model_regressor,190.0019698106006,,,
ac4ec427-335,shree krishna veg es,Jain Cheese Pulao,,330,190.0019698106006,0.7,model_regressor,190.0019698106006,,,
ac4ec427-336,shree krishna veg es,Jain Chana Masala,,290,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-337,shree krishna veg es,Jain Green Peas Masala,,300,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-338,shree krishna veg es,Jain Dal Fry,,280,172.74079288325603,0.7,model_regressor,172.74079288325603,,,
ac4ec427-339,shree krishna veg es,Naan Butter,,85,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-340,shree krishna veg es,Roti Plain,,45,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-341,shree krishna veg es,Paneer Paratha,,160,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-342,shree krishna veg es,Cheese Paratha,,170,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-343,shree krishna veg es,Roti Butter,,60,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-344,shree krishna veg es,Methi Roti,,95,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-345,shree krishna veg es,Alu Paratha,,140,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-346,shree krishna veg es,Methi Paratha,,140,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-347,shree krishna veg es,Garlic Naan,,105,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-348,shree krishna veg es,Cheese Naan,,120,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-349,shree krishna veg es,Stuffed Kulcha,,105,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-350,shree krishna veg es,Onion Kulcha,,95,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-351,shree krishna veg es,Cheese Butter,,130,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-352,shree krishna veg es,Bhatura,,110,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-353,shree krishna veg es,Kulcha Butter,,95,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-354,shree krishna veg es,Paratha Butter,,85,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-355,shree krishna veg es,Naan Plain,,70,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-356,shree krishna veg es,Pudina Roti,,95,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-357,shree krishna veg es,Missi Roti,,80,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-358,shree krishna veg es,Paratha Plain,,75,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-359,shree krishna veg es,Veg Item. Schezwan Noodles,,330,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-360,shree krishna veg es,Hakka Noodles,,290,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-361,shree krishna veg es,Veg Manchurian,,310,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-362,shree krishna veg es,Paneer Manchurian,,310,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-363,shree krishna veg es,Vegetable Chow Mein,,310,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-364,shree krishna veg es,American Chopsuey,,330,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-365,shree krishna veg es,Singapori Chilli Noodles,,310,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-366,shree krishna veg es,Mushroom Manchurian.,,310,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-367,shree krishna veg es,Veg Schezwan,,310,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-368,shree krishna veg es,Veg Hot Garlic Sauce,,310,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-369,shree krishna veg es,Paneer Schezwan,,310,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-370,shree krishna veg es,Cream Of Tomato Soup,,190,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-371,shree krishna veg es,Veg Item. Cream Of Brocolli,,205,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-372,shree krishna veg es,Manchow Soup.,,195,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-373,shree krishna veg es,Manchow Soup,,195,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-374,shree krishna veg es,Tomyum Soup,,215,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-375,shree krishna veg es,Wonton Noodle Soup,,210,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-376,shree krishna veg es,Sweet Corn Soup,,195,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-377,shree krishna veg es,Spinach Soup,,195,197.0051678636547,0.7,model_regressor,197.0051678636547,,,
ac4ec427-378,shree krishna veg es,Wonton Soup,,200,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-379,shree krishna veg es,Cream Of Mashroom Soup,,195,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-380,shree krishna veg es,Cream Of Veg Soup,,195,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-381,shree krishna veg es,Lemon Coriander Soup,,185,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-382,shree krishna veg es,Vegetable Clear Soup,,185,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-383,shree krishna veg es,Hot & Sour Soup,,185,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-384,shree krishna veg es,Multani Mushroom,,320,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-385,shree krishna veg es,Peri Peri Tikka Paneer,,310,242.3113252808064,0.7,model_regressor,242.3113252808064,,,
ac4ec427-386,shree krishna veg es,Reshmi Tikka,,310,180.4022024350751,0.7,model_regressor,180.4022024350751,,,
ac4ec427-387,shree krishna veg es,Paneer Angara........,,310,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-388,shree krishna veg es,Hara Bhara Kebab,,290,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-389,shree krishna veg es,"Paneer Akbari, Malai Kebab (Sweet)",,310,217.7053222501472,0.7,model_regressor,217.7053222501472,,,
ac4ec427-390,shree krishna veg es,Veg Seekh Kabab,,300,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-391,shree krishna veg es,Baby Corn Tandoor,,300,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-392,shree krishna veg es,Gadbad,,295,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-393,shree krishna veg es,Dry Fruit Falooda,,260,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-394,shree krishna veg es,Sp. Falooda Kesar Kulfi,,260,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-395,shree krishna veg es,Special Fruit Salad,,210,158.29127170346692,0.7,model_regressor,158.29127170346692,,,
ac4ec427-396,shree krishna veg es,Fruit Plate With Cream,,270,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-397,shree krishna veg es,Special Fruit Salad With Icecream,,245,158.29127170346692,0.7,model_regressor,158.29127170346692,,,
ac4ec427-398,shree krishna veg es,Mango Mastani,,240,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-399,shree krishna veg es,Jelly With Ice Cream,,210,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-400,shree krishna veg es,Fruit Salad,,190,158.29127170346692,0.7,model_regressor,158.29127170346692,,,
ac4ec427-401,shree krishna veg es,Gulab Jamun (2 Pcs),,130,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-402,shree krishna veg es,Sizzling Brownie,,295,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-403,shree krishna veg es,Fruit Jelly,,190,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-404,shree krishna veg es,Banana Boat,,280,170.02089129614987,0.7,model_regressor,170.02089129614987,,,
ac4ec427-405,shree krishna veg es,Spl. Mastani (Mango),,310,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-406,shree krishna veg es,Spl. Mastani (Strawberry).,,310,178.65926406475674,0.7,model_regressor,178.65926406475674,,,
ac4ec427-407,shree krishna veg es,Schezwan Garlic Fried Rice,,390,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-408,shree krishna veg es,Triple Schezwan Rice...,,370,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-409,shree krishna veg es,Triple Manchurian Rice,,370,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-410,shree krishna veg es,Burnt Garlic Fried Rice.,,320,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-411,shree krishna veg es,Singapore Fried Rice...,,310,182.40524485465272,0.7,model_regressor,182.40524485465272,,,
ac4ec427-412,shree krishna veg es,Dal Tadka,,250,176.2319212523665,0.7,model_regressor,176.2319212523665,,,
ac4ec427-413,shree krishna veg es,Dal Kolhapuri Tadka,,280,174.6910808060491,0.7,model_regressor,174.6910808060491,,,
ac4ec427-414,shree krishna veg es,Dal Makkhani,,280,172.74079288325603,0.7,model_regressor,172.74079288325603,,,
ac4ec427-415,shree krishna veg es,Dhabewali Dal,,290,172.74079288325603,0.7,model_regressor,172.74079288325603,,,
ac4ec427-416,shree krishna veg es,Dal Palak,,260,184.1669834182779,0.7,model_regressor,184.1669834182779,,,
ac4ec427-417,shree krishna veg es,Dal Fry,,230,172.74079288325603,0.7,model_regressor,172.74079288325603,,,
ac4ec427-418,shree krishna veg es,Paneer Chilly Grilled S/W,,240,233.52088175011804,0.7,model_regressor,233.52088175011804,,,
ac4ec427-419,shree krishna veg es,Bombay Grill S/W,,200,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-420,shree krishna veg es,Veg Sandwich,,140,196.1209971134754,0.7,model_regressor,196.1209971134754,,,
ac4ec427-421,shree krishna veg es,Veg Grill S/W,,200,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-422,shree krishna veg es,Cheese Grill S/W,,180,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-423,shree krishna veg es,Tomato Omelette Toast S/W,,180,177.8189192854113,0.7,model_regressor,177.8189192854113,,,
ac4ec427-424,shree krishna veg es,Jam Toast,,115,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-425,shree krishna veg es,Toast Butter,,95,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-426,shree krishna veg es,Bread Butter,,85,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-427,shree krishna veg es,Jam Butter,,95,197.31808783195584,0.7,model_regressor,197.31808783195584,,,
ac4ec427-428,shree krishna veg es,Bread Slice 2 Pcs,,60,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-429,shree krishna veg es,Cheese Corn Grill S/W,,210,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-430,shree krishna veg es,Mashroom Corn Grill S/W,,220,167.7604752453036,0.7,model_regressor,167.7604752453036,,,
ac4ec427-431,shree krishna veg es,Veg Fingers,,220,199.0912970828267,0.7,model_regressor,199.0912970828267,,,
ac4ec427-432,shree krishna veg es,Masala Fries,,180,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-433,shree krishna veg es,Potato Cheese Pops,,220,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-434,shree krishna veg es,Cheese Garlic Bread,,215,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-435,shree krishna veg es,Aloo Tikki,,220,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-436,shree krishna veg es,Plain Fries,,180,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-437,shree krishna veg es,Chocolate,,170,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-438,shree krishna veg es,Strawberry,,160,178.65926406475674,0.7,model_regressor,178.65926406475674,,,
ac4ec427-439,shree krishna veg es,Butterscotch,,160,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-440,shree krishna veg es,Vanilla,,160,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-441,shree krishna veg es,Matka Kulfi,,120,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-442,shree krishna veg es,Malai Kulfi,,110,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-443,shree krishna veg es,Cassatta,,110,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-444,shree krishna veg es,Stick Kulfi,,90,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-445,shree krishna veg es,Kesar Pista,,170,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-446,shree krishna veg es,Pineapple Kaitha,,160,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-447,shree krishna veg es,Boondi Kaitha,,160,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-448,shree krishna veg es,Subz Raitha,,160,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-449,shree krishna veg es,Curd,,150,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-450,shree krishna veg es,Masala Papad,,75,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-451,shree krishna veg es,Cheese Masala Papad,,95,181.1403033035112,0.7,model_regressor,181.1403033035112,,,
ac4ec427-452,shree krishna veg es,Fry Papad.,,50,188.69778242687508,0.7,model_regressor,188.69778242687508,,,
ac4ec427-453,shree krishna veg es,Roasted Papad,,45,207.15934848547852,0.7,model_regressor,207.15934848547852,,,
ac4ec427-454,shree krishna veg es,Green Salad,,160,177.6162903955153,0.7,model_regressor,177.6162903955153,,,
