vendor_name,item_id,title,price_cents,calories,calories_rounded,model_pred_calories,model_pred_rounded,calories_source,confidence_label,final_confidence
swad gomantak,3264c85c-221,Chicken Lasooni Tadka [6 Pieces](soup),330,206.55548167708068,207,206.55548167708068,207,manual_review,high,1.0
swad gomantak,3264c85c-222,Chicken Chilli,300,199.4532884713104,199,199.4532884713104,199,manual_review,high,1.0
swad gomantak,3264c85c-223,Crab Soup,280,231.9229926582528,232,231.9229926582528,232,manual_review,high,1.0
swad gomantak,3264c85c-224,Chicken Soup,180,199.4532884713104,199,199.4532884713104,199,manual_review,high,1.0
swad gomantak,3264c85c-225,Prawns Soup,280,231.9229926582528,232,231.9229926582528,232,manual_review,high,1.0
swad gomantak,3264c85c-226,Chicken Clear Soup,140,199.4532884713104,199,199.4532884713104,199,manual_review,high,1.0
swad gomantak,3264c85c-227,Potato Bhaji,120,231.9229926582528,232,231.9229926582528,232,manual_review,high,1.0
swad gomantak,3264c85c-228,Veg Soup,140,241.4495071229792,241,241.44950712297918,241,manual_review,high,1.0
swad gomantak,3264c85c-229,Mutton Soup,190,231.9229926582528,232,231.9229926582528,232,manual_review,high,1.0
swad gomantak,3264c85c-230,Mutton Clear Soup,180,231.9229926582528,232,231.9229926582528,232,manual_review,high,1.0
swad gomantak,3264c85c-231,Chicken Tawa Fry,330,199.4532884713104,199,199.4532884713104,199,manual_review,high,1.0
swad gomantak,3264c85c-232,Chicken Oil Fry [8 Pieces],300,214.7641847063396,215,214.7641847063396,215,manual_review,high,1.0
swad gomantak,3264c85c-233,Rice Bhakri,49,208.6301268408624,209,208.6301268408624,209,manual_review,high,1.0
swad gomantak,3264c85c-234,Chapati,29,291.0084834805142,291,291.0084834805142,291,manual_review,high,1.0
swad gomantak,3264c85c-235,Vada [2 Pieces],70,236.8813954790629,237,236.8813954790629,237,manual_review,high,1.0
shree krishna veg es,ac4ec427-236,Kaju Paneer Masala,360,208.59596809128143,209,208.59596809128146,209,manual_review,high,1.0
shree krishna veg es,ac4ec427-237,Paneer Tikka Masala,360,199.45859524420644,199,199.45859524420644,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-238,Palak Paneer,330,233.9851659676474,234,233.9851659676474,234,manual_review,high,1.0
shree krishna veg es,ac4ec427-239,Paneer Tawa Masala..,360,208.59596809128143,209,208.59596809128146,209,manual_review,high,1.0
shree krishna veg es,ac4ec427-240,Kofta Zaikedar,360,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-241,Nargis Kofta Curry.,340,191.11333107459507,191,191.11333107459507,191,manual_review,high,1.0
shree krishna veg es,ac4ec427-242,Paneer Rajwadi,360,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-243,Paneer Lazeez.,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-244,Maharaja Veg,330,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-245,Paneer Butter Masala..,360,225.627139237863,226,225.627139237863,226,manual_review,high,1.0
shree krishna veg es,ac4ec427-246,Paneer Bhurji,360,223.10196694412377,223,223.10196694412377,223,manual_review,high,1.0
shree krishna veg es,ac4ec427-247,Subz Maratha,360,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-248,Paneer Amritsari,360,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-249,Subz Patiala,360,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-250,Krishna Special Veg Curry,370,196.84569396000643,197,196.84569396000643,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-251,Paneer Musallam,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-252,Paneer Kolhapuri,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-253,Paneer Golati,360,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-254,Paneer Chatpata..,360,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-255,Subz Bhuna,350,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-256,Subz Diwani Handi,340,194.56416136607763,195,194.56416136607763,195,manual_review,high,1.0
shree krishna veg es,ac4ec427-257,Kaju Tawa Paneer,360,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-258,Mirch Paneer,360,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-259,Malai Kofta Curry,340,191.11333107459507,191,191.11333107459507,191,manual_review,high,1.0
shree krishna veg es,ac4ec427-260,Chole Bhatura,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-261,Paneer Kofta,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-262,Subz Jalfrezi,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-263,Subz Kolhapuri.,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-264,Methi Mutter Malai,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-265,Paneer Do Pyaza,320,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-266,Sam Savera,340,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-267,Subz Peshawari,340,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-268,Dum Alu Kashmiri,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-269,Subz Chilly Milly,320,189.43571200709312,189,189.43571200709314,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-270,Mashroom Baby,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-271,Navaratna Kurma,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-272,Mushroom Tawa Masala :,300,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-273,Corn Masala,330,161.8425236690598,162,161.8425236690598,162,manual_review,high,1.0
shree krishna veg es,ac4ec427-274,Cheese Peas Curry,320,191.11333107459507,191,191.11333107459507,191,manual_review,high,1.0
shree krishna veg es,ac4ec427-275,Mushroom Masala,290,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-276,Chana Masala,280,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-277,Plain Palak,300,199.71412275785613,200,199.71412275785613,200,manual_review,high,1.0
shree krishna veg es,ac4ec427-278,Lasuni Methi,300,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-279,Green Peas Masala....,280,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-280,Alu Jeera,270,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-281,Alu Muttar,260,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-282,Alu Gobi,260,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-283,Alu Methi,260,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-284,Alu Palak,260,199.71412275785613,200,199.71412275785613,200,manual_review,high,1.0
shree krishna veg es,ac4ec427-285,Hyderabadi Biryani,330,186.36388550844148,186,186.36388550844148,186,manual_review,high,1.0
shree krishna veg es,ac4ec427-286,Veg Biryani,330,196.44814196645152,196,196.44814196645152,196,manual_review,high,1.0
shree krishna veg es,ac4ec427-287,Dal Khichadi,290,172.74079288325603,173,172.74079288325603,173,manual_review,high,1.0
shree krishna veg es,ac4ec427-288,Palak Khichadi,270,199.71412275785613,200,199.71412275785613,200,manual_review,high,1.0
shree krishna veg es,ac4ec427-289,Khichadi Kadhi,310,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-290,Peas Pulao,260,190.0019698106006,190,190.0019698106006,190,manual_review,high,1.0
shree krishna veg es,ac4ec427-291,Dum Biryani,340,186.36388550844148,186,186.36388550844148,186,manual_review,high,1.0
shree krishna veg es,ac4ec427-292,Paneer Tikka Biryani.,330,203.6810337909876,204,203.68103379098758,204,manual_review,high,1.0
shree krishna veg es,ac4ec427-293,Paneer Pulao,315,216.4036885085557,216,216.4036885085557,216,manual_review,high,1.0
shree krishna veg es,ac4ec427-294,Kashmiri Pulao,305,190.0019698106006,190,190.0019698106006,190,manual_review,high,1.0
shree krishna veg es,ac4ec427-295,Cheese Pulao.,315,190.0019698106006,190,190.0019698106006,190,manual_review,high,1.0
shree krishna veg es,ac4ec427-296,Dahi Khichadi,310,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-297,Subz Pulao,280,190.0019698106006,190,190.0019698106006,190,manual_review,high,1.0
shree krishna veg es,ac4ec427-298,Jeera Rice,190,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-299,Curd Rice,240,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-300,Steam Rice,170,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-301,Veg Item. Vegetable Manchurian,310,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-302,Chilli Paneer,330,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-303,Spring Rolls,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-304,Paneer Satay,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-305,Crispy Paneer.,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-306,Kungpao Paneer,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-307,Crispy Vegetables,340,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-308,Honey Corn Chilli Paneer.,350,194.540866445342,195,194.54086644534198,195,manual_review,high,1.0
shree krishna veg es,ac4ec427-309,Shanghai Paneer.,350,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-310,Noodle Crispy Paneer,330,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-311,Vegetable Lollipop,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-312,Shezwan Tikka Paneer.,340,207.66293638986184,208,207.66293638986184,208,manual_review,high,1.0
shree krishna veg es,ac4ec427-313,Paneer Hot Pan,340,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-314,Black Pepper Paneer.,330,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-315,Baby Corn Golden Fried,320,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-316,Plain Pav Bhaji,195,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-317,Butter Pav,70,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-318,Tawa Pulav,290,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-319,Paneer Pav Bhaji,215,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-320,Paneer Tawa Pulav,320,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-321,Jain Pav Bhaji,230,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-322,Cheese Tawa Pulav,320,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-323,Masala Pav,170,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-324,Cheese Pav Bhaji,215,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-325,Only Bhaji,150,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-326,Khada Pav Bhaji,220,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-327,Khada Bhaji,180,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-328,Jain Paneer Kofta,370,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-329,Jain Paneer Masala,360,208.59596809128143,209,208.59596809128146,209,manual_review,high,1.0
shree krishna veg es,ac4ec427-330,Jain Kaju Masala,360,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-331,Jain Kaju Curry,360,191.11333107459507,191,191.11333107459507,191,manual_review,high,1.0
shree krishna veg es,ac4ec427-332,Jain Paneer Pulao,330,216.4036885085557,216,216.4036885085557,216,manual_review,high,1.0
shree krishna veg es,ac4ec427-333,Jain Palak Paneer,330,233.9851659676474,234,233.9851659676474,234,manual_review,high,1.0
shree krishna veg es,ac4ec427-334,Jain Green Peas Pulao,280,190.0019698106006,190,190.0019698106006,190,manual_review,high,1.0
shree krishna veg es,ac4ec427-335,Jain Cheese Pulao,330,190.0019698106006,190,190.0019698106006,190,manual_review,high,1.0
shree krishna veg es,ac4ec427-336,Jain Chana Masala,290,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-337,Jain Green Peas Masala,300,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-338,Jain Dal Fry,280,172.74079288325603,173,172.74079288325603,173,manual_review,high,1.0
shree krishna veg es,ac4ec427-339,Naan Butter,85,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-340,Roti Plain,45,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-341,Paneer Paratha,160,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-342,Cheese Paratha,170,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-343,Roti Butter,60,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-344,Methi Roti,95,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-345,Alu Paratha,140,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-346,Methi Paratha,140,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-347,Garlic Naan,105,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-348,Cheese Naan,120,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-349,Stuffed Kulcha,105,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-350,Onion Kulcha,95,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-351,Cheese Butter,130,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-352,Bhatura,110,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-353,Kulcha Butter,95,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-354,Paratha Butter,85,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-355,Naan Plain,70,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-356,Pudina Roti,95,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-357,Missi Roti,80,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-358,Paratha Plain,75,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-359,Veg Item. Schezwan Noodles,330,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-360,Hakka Noodles,290,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-361,Veg Manchurian,310,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-362,Paneer Manchurian,310,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-363,Vegetable Chow Mein,310,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-364,American Chopsuey,330,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-365,Singapori Chilli Noodles,310,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-366,Mushroom Manchurian.,310,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-367,Veg Schezwan,310,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-368,Veg Hot Garlic Sauce,310,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-369,Paneer Schezwan,310,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-370,Cream Of Tomato Soup,190,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-371,Veg Item. Cream Of Brocolli,205,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-372,Manchow Soup.,195,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-373,Manchow Soup,195,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-374,Tomyum Soup,215,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-375,Wonton Noodle Soup,210,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-376,Sweet Corn Soup,195,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-377,Spinach Soup,195,197.0051678636547,197,197.0051678636547,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-378,Wonton Soup,200,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-379,Cream Of Mashroom Soup,195,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-380,Cream Of Veg Soup,195,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-381,Lemon Coriander Soup,185,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-382,Vegetable Clear Soup,185,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-383,Hot & Sour Soup,185,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-384,Multani Mushroom,320,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-385,Peri Peri Tikka Paneer,310,242.3113252808064,242,242.31132528080641,242,manual_review,high,1.0
shree krishna veg es,ac4ec427-386,Reshmi Tikka,310,180.4022024350751,180,180.40220243507514,180,manual_review,high,1.0
shree krishna veg es,ac4ec427-387,Paneer Angara........,310,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-388,Hara Bhara Kebab,290,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-389,"Paneer Akbari, Malai Kebab (Sweet)",310,217.7053222501472,218,217.7053222501472,218,manual_review,high,1.0
shree krishna veg es,ac4ec427-390,Veg Seekh Kabab,300,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-391,Baby Corn Tandoor,300,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-392,Gadbad,295,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-393,Dry Fruit Falooda,260,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-394,Sp. Falooda Kesar Kulfi,260,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-395,Special Fruit Salad,210,158.29127170346692,158,158.29127170346692,158,manual_review,high,1.0
shree krishna veg es,ac4ec427-396,Fruit Plate With Cream,270,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-397,Special Fruit Salad With Icecream,245,158.29127170346692,158,158.29127170346692,158,manual_review,high,1.0
shree krishna veg es,ac4ec427-398,Mango Mastani,240,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-399,Jelly With Ice Cream,210,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-400,Fruit Salad,190,158.29127170346692,158,158.29127170346692,158,manual_review,high,1.0
shree krishna veg es,ac4ec427-401,Gulab Jamun (2 Pcs),130,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-402,Sizzling Brownie,295,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-403,Fruit Jelly,190,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-404,Banana Boat,280,170.02089129614987,170,170.02089129614987,170,manual_review,high,1.0
shree krishna veg es,ac4ec427-405,Spl. Mastani (Mango),310,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-406,Spl. Mastani (Strawberry).,310,178.65926406475674,179,178.65926406475674,179,manual_review,high,1.0
shree krishna veg es,ac4ec427-407,Schezwan Garlic Fried Rice,390,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-408,Triple Schezwan Rice...,370,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-409,Triple Manchurian Rice,370,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-410,Burnt Garlic Fried Rice.,320,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-411,Singapore Fried Rice...,310,182.40524485465272,182,182.40524485465272,182,manual_review,high,1.0
shree krishna veg es,ac4ec427-412,Dal Tadka,250,176.2319212523665,176,176.2319212523665,176,manual_review,high,1.0
shree krishna veg es,ac4ec427-413,Dal Kolhapuri Tadka,280,174.6910808060491,175,174.6910808060491,175,manual_review,high,1.0
shree krishna veg es,ac4ec427-414,Dal Makkhani,280,172.74079288325603,173,172.74079288325603,173,manual_review,high,1.0
shree krishna veg es,ac4ec427-415,Dhabewali Dal,290,172.74079288325603,173,172.74079288325603,173,manual_review,high,1.0
shree krishna veg es,ac4ec427-416,Dal Palak,260,184.1669834182779,184,184.1669834182779,184,manual_review,high,1.0
shree krishna veg es,ac4ec427-417,Dal Fry,230,172.74079288325603,173,172.74079288325603,173,manual_review,high,1.0
shree krishna veg es,ac4ec427-418,Paneer Chilly Grilled S/W,240,233.52088175011804,234,233.52088175011804,234,manual_review,high,1.0
shree krishna veg es,ac4ec427-419,Bombay Grill S/W,200,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-420,Veg Sandwich,140,196.1209971134754,196,196.1209971134754,196,manual_review,high,1.0
shree krishna veg es,ac4ec427-421,Veg Grill S/W,200,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-422,Cheese Grill S/W,180,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-423,Tomato Omelette Toast S/W,180,177.8189192854113,178,177.8189192854113,178,manual_review,high,1.0
shree krishna veg es,ac4ec427-424,Jam Toast,115,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-425,Toast Butter,95,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-426,Bread Butter,85,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-427,Jam Butter,95,197.31808783195584,197,197.31808783195584,197,manual_review,high,1.0
shree krishna veg es,ac4ec427-428,Bread Slice 2 Pcs,60,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-429,Cheese Corn Grill S/W,210,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-430,Mashroom Corn Grill S/W,220,167.7604752453036,168,167.7604752453036,168,manual_review,high,1.0
shree krishna veg es,ac4ec427-431,Veg Fingers,220,199.0912970828267,199,199.0912970828267,199,manual_review,high,1.0
shree krishna veg es,ac4ec427-432,Masala Fries,180,181.1403033035112,181,181.1403033035112,181,manual_review,high,1.0
shree krishna veg es,ac4ec427-433,Potato Cheese Pops,220,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-434,Cheese Garlic Bread,215,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-435,Aloo Tikki,220,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-436,Plain Fries,180,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-437,Chocolate,170,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-438,Strawberry,160,178.65926406475674,179,178.65926406475674,179,manual_review,high,1.0
shree krishna veg es,ac4ec427-439,Butterscotch,160,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-440,Vanilla,160,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-441,Matka Kulfi,120,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-442,Malai Kulfi,110,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-443,Cassatta,110,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-444,Stick Kulfi,90,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-445,Kesar Pista,170,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-446,Pineapple Kaitha,160,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-447,Boondi Kaitha,160,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
shree krishna veg es,ac4ec427-448,Subz Raitha,160,188.69778242687508,189,188.69778242687508,189,manual_review,high,1.0
